,instagram_likes,instagram_followers,created_at,title
5035,5.0,11.0,2013-06-13T09:16:44Z,#tegs #snapback#swagga#instagram#cut#girl#cocacola
5036,0.0,181.0,2013-06-13T09:16:43Z,Жарковато сегодня ☀#hot #cocacola #walk #pink #nails
5037,1.0,105.0,2013-06-13T09:16:41Z,#duunari #safkaa #finnish #roadstar #drivein #healthy #food #hamburger #frenchfries #cocacola #kesäkunnossa2013 #vitunlokit #fat #seagulls #back #to #work #now...
5038,0.0,90.0,2013-06-13T09:16:39Z,S láskou i ve skole :* @martinnovy #cocacola #name #martin #school
5039,3.0,161.0,2013-06-13T09:13:43Z,#cocacola #kazan #universiade #mcdonalds
5040,2.0,14.0,2013-06-13T09:13:42Z,#cocacola#coke#share#a#coke#share#a#coke
5041,4.0,112.0,2013-06-13T09:13:42Z,Elsker våre gamle slitte møbler ❤ #gyngestol#mobiloil#gargoyle#skull#willys#cocacola#wood#solglytt#skurgulv#skurgolv#saueskinn#lin#love#lifein the #countryside
5042,100.0,1273.0,2013-06-13T09:13:41Z,Felicità
5043,2.0,61.0,2013-06-13T09:13:41Z,Anche noi abbiamo condiviso una coca cola!! #cose che capitano solo a noi #saturday night #follow4follow #iphonephotografy #super #one #cocacola #red #popular #strett #goodtime #instahappy #instagood #instagram
5044,6.0,1218.0,2013-06-13T09:13:40Z,#life #friends #friend #cocacola #love #happy
5045,2.0,168.0,2013-06-13T09:13:40Z,Нездоровый образ жизни #cocacola #cola #moscow #underground #subway #walking #madness #me #no #way #red
5046,0.0,393.0,2013-06-13T09:13:39Z,#trip #train #with #best #boyfriend #love #drink #cocacola #samsung #galaxys2 #paris #fun #freetime @maziolos #view #window #hot #sunnyday
5047,5.0,159.0,2013-06-13T09:10:55Z,Coca cola ! #cocacola#martyna#me#my#name#warsaw
5048,0.0,505.0,2013-06-13T09:10:54Z,New friend <3 #cherry #coke #coca #cola #cocacola #zero #drink #sweet #delishious #drink #can #soda #pop #hand #lunch #clock #casio #sugarfree #black #pink #beverage #sparkling #water
5049,0.0,183.0,2013-06-13T09:10:54Z,#cocacola #lattine #red #finalmente #fun #personalizzate
5050,0.0,398.0,2013-06-13T09:10:49Z,Läuft. #chill #at #work #boring #newera #cocacola #red #instashit @thymor95
5051,4.0,63.0,2013-06-13T09:10:48Z,Nenah! Quiere un jelado de la monster high de ezosh? Jajajajaja #monsterhigh #helado #summer #refrescante #sed #frio #italia #america #brasilia #hielo #dracula #colmillos #fresa #cocacola #limon #gay #style #nice
5052,0.0,335.0,2013-06-13T09:10:46Z, @steunie #coke #cocacola #drinks #food #awesome
5053,0.0,64.0,2013-06-13T09:10:45Z,#cocacola #Jovanovici #mojeprezime #radost
5054,549.0,49818.0,2013-06-13T09:10:42Z,
5055,28.0,470.0,2013-06-13T09:10:40Z,#cocacola ✌
5056,0.0,89.0,2013-06-13T09:10:38Z,#bohyne#Praha#cocacola#sunny#day#iloveit
5057,0.0,232.0,2013-06-13T09:07:43Z,#pisstake#ndubz#tulisa#cocaine#coke#cocacola
5058,92.0,1122.0,2013-06-13T09:07:43Z,I think I'm in love  #jamesfranco
5059,1.0,0.0,2013-06-13T09:07:42Z,#photos #photography #color #architecture #red #cocacola #focus
5060,2.0,167.0,2013-06-13T09:07:41Z,#food #mcdonalds #mcd #mcdonald's #tuzla #bosnia #pomfrit #burger #hamburger #bigmac #big #mac #cocacola #m #frape #milkshake #milk #shake #icecream #ice #cream xd #great #time
5061,4.0,485.0,2013-06-13T09:07:40Z,#cocacola #pringles y #madonna
5062,0.0,48.0,2013-06-13T09:07:40Z,#cocacola #papà #rossa #bianca
5063,0.0,458.0,2013-06-13T09:07:39Z,"""Gilla"" denna bilden så har du chansen att vinna en Coca Cola med ditt namn på.
Jag väljer 5 vinnare, kl 16.00 idag.

Bara för de e chill :) #CocaCola"
5064,5.0,2281.0,2013-06-13T09:07:38Z,Biri beni alsin olmam gereken yere şutlasin! NET! ☀#coke #cocacola #bikini #summer
5065,1.0,132.0,2013-06-13T09:07:38Z,We had a little happy dance #darren #criss #darrencriss #cocacola #names @darrencriss #silver #coke
5066,0.0,53.0,2013-06-13T09:07:37Z,#malutka#puszka#cocacola#pychotaa#friends#piciu#za#free <3
5067,4.0,168.0,2013-06-13T09:04:45Z,אחרי 4 שעות מתמטיקהה
5068,0.0,0.0,2013-06-13T09:04:44Z,Little break with #coke #cocacola
5069,0.0,14.0,2013-06-13T09:04:44Z,Una #cocacola al #mediodia dia para #gafas de sol / A #coke at #midday a day for #sunglasses
5070,0.0,58.0,2013-06-13T09:04:43Z,Probably the worst #CocaCola #addiction ever
5071,8.0,187.0,2013-06-13T09:04:42Z,Coca cola #coca#cocacola#cola#coke#ig_bologna #igers #igersitalia #igersbologna #igersferrara #igersemiliaromagna #like4like #likeforlike #followme #photoftheday
5072,6.0,1017.0,2013-06-13T09:04:41Z,#cocacola #friend #cute #awesome #TFLers #tweegram #tbt #instagramhub #picstitch #doubletab #nofilter #instacool #instago #20likes #follow4follow #all_shots #colorful #iphonesia #iphoneonly #tagsforlikes #shoutout #picoftheday #igdaily
5073,28.0,383.0,2013-06-13T09:04:39Z,Cam şişeyi böyle tutmalısınız pozu
5074,0.0,18.0,2013-06-13T09:04:38Z,"home aLone, using two Laptops at a time, just watching #ironman with #cocacoLa , yeah! :)"
5075,4.0,253.0,2013-06-13T09:01:36Z,"COCA COLA CHERRY. 
#cocacola#cherry#coca#cola#diet#boisson#drink#cheers#after#examen#school#insta#instafun#instagood#instagram#instasmile#instafollow#instamoment#follow#follower#followme#followers#followback#followplease#followforfollow#pleasefollow#photo#liketolike "
5076,1.0,93.0,2013-06-13T09:01:36Z,#relax #cocacola #shopping #splau
5077,0.0,121.0,2013-06-13T09:01:36Z,"- Got Coke, Got Mine -"
5078,0.0,38.0,2013-06-13T09:01:35Z,#skarb #cocacola #yesterday #was #the #best
5079,9.0,123.0,2013-06-13T09:01:35Z,Thanks man!
5080,,,2013-06-13T09:00:37Z,:D #CocaCola #LesAmis http://t.co/xLdkGhNgbI
5081,2.0,32.0,2013-06-13T08:58:38Z,"Mijn mama gevonden, maar anders geschreve xd xx #cocacola #Caroline #followme #followforfollow #follow4follow #likeforlike #like4like #alwaysfollowback"
5082,0.0,509.0,2013-06-13T08:58:38Z,Share a coca-cola with MEEEE!
5083,0.0,185.0,2013-06-13T08:58:37Z,Bouteille de coca géante ! #cocacola
5084,966.0,5119.0,2013-06-13T08:58:36Z,LDN
5085,1.0,63.0,2013-06-13T08:58:36Z, #cocacola #share #a #coke #hayley #black #red #green #yummy #fizzy #bubbles #picoftheday #photoaday #my #name #awesome #cool #amazing
5086,7.0,1458.0,2013-06-13T08:58:36Z,80's pepsi/coke
5087,14.0,438.0,2013-06-13T08:55:43Z,Missing you @xraym_  #cousin#family#iphonegraphy#iphone#photographer#photography#arabphoto#amazing#instaphoto#instagram#liketolike#like4like#tagsforlikes#tagstolikes#takenbyme#uae#shj#shot_out#shotout#shot#summer#gathering#good#evening#mid#day#cocacola#cola#ff#f4f
5088,3.0,305.0,2013-06-13T08:55:42Z,Coca Cola Genius get your name printed on a can right out of a vending machine #marketing #genius #brands #smart #simple #personalized #cocacola #ehl #share #strategy #soldout #whytheywin #typography
5089,0.0,247.0,2013-06-13T08:55:42Z,Hola! #desayuno #cocacola #individual #home #today
5090,0.0,46.0,2013-06-13T08:55:41Z,J'ai pas trouver mon prenommmmm rhhhhhhh #coca #cocacola #vosamis #samantha
5091,1.0,32.0,2013-06-13T08:55:40Z,"Кола и география. Сегодня целый день нужно учить варианты,что бы завтра получить хотя бы 6. #geographic #cocacola #home # summer #girl #light"
5092,1.0,102.0,2013-06-13T08:55:39Z,Let's go to st Pierre ! #instagood #sun #enjoy #holidays #coke #CocaCola #happiness #Van's #hamac <3<3
5093,598.0,3168.0,2013-06-13T08:55:39Z,
5094,1.0,99.0,2013-06-13T08:55:38Z,#my #name #by #cocacola #i'm #famous!!!
5095,1.0,54.0,2013-06-13T08:52:48Z,Merci Chloé !!!!! #cocacola #coke #happy
5096,51.0,317.0,2013-06-13T08:52:48Z,Amiche..❤☀ #cocacola#amica#summer#sea @ellydurant
5097,3.0,697.0,2013-06-13T08:52:46Z,#cocacola #cocacolavanilla #summerdrink #delicious #vanilla #love #yummie
5098,0.0,132.0,2013-06-13T08:52:44Z,#cocacola #names #shareacokewith #Kat #dave
5099,4.0,175.0,2013-06-13T08:52:38Z,happy ever ✌#happy #coca #cola #cocacola #drink #smile #ever #lol #creazy #fun #wonderful #instafun #insta #instalol #instagram #instagramlove #instagrambeautiful #instagramwonderful #instabeliebers #instarahul #instacreazy #lop #yeah #happy #guys #follow #me #on #insta
5100,125.0,1246.0,2013-06-13T08:49:44Z,#zara#happines#hollister#abbercrombie#carlochion#lamartina#hogan#cesarepaciotti#4us#gucci#louisvuitton#monaco#porto#toronto#capri#hollywood#losangeles#londra#munchester#moncler#blauer#barcode#cocacola#chicago#sidney#honkong#venezia#burgerking#mecdonal's#timessquare
5101,0.0,82.0,2013-06-13T08:49:43Z,Всегда сливочное Санта!
5102,6.0,400.0,2013-06-13T08:49:43Z,Yaaaaayyy I finally found it!! but I can't drink it  #healtylifestyle #eatclean #fit #dancer #instagood #instamood #iggers #igdaily #iphonesia #iphone4sonly #lalala #picstich #picoftheday #inked #septum #casio #casiogang #swissgirl #patricia #cocacola #name nailart #swizzy
5103,0.0,8.0,2013-06-13T08:49:42Z,hello breakfast. #l&m #cigarettes #cocacola #malta
5104,0.0,1016.0,2013-06-13T08:49:42Z,#can #cocacola #nature #lake #grass
5105,2.0,584.0,2013-06-13T08:49:42Z,Mmm #croissants #croissant #food #healthy #not #so #healthy #coke #cocacola #vanilla #gorgeous #lovely #breakfast #nom #blackpeoplerule #tagstagram #tagforlikes
5106,1.0,673.0,2013-06-13T08:49:40Z,Tanto amore... ♥ #love #cocacola
5107,1.0,69.0,2013-06-13T08:49:38Z,"Ребят,он божественен❤ #tasty #bitburgers #eat #good #summer #sun #cocacola"
5108,0.0,136.0,2013-06-13T08:46:46Z,#coke #cocacola
5109,2.0,192.0,2013-06-13T08:46:44Z,#papà #amore #father #love #red #cocacola
5110,0.0,83.0,2013-06-13T08:46:42Z,Omnomnom #bionade #cola #kola #bio #cocacola #yummi #omnomnom
5111,0.0,100.0,2013-06-13T08:46:40Z,#madruga #cocacola #nada
5112,1.0,15.0,2013-06-13T08:46:39Z,"""Ich trink 'ne Coke mit Philipp."" Was man nicht alles für seinen Bruder tut. :) #coke #cocacola #cola #philipp #gift #for #my #brother #special"
5113,0.0,150.0,2013-06-13T08:46:37Z,Stigle su limenkeeeeeee #podeliradost #cocaCola #fun #happy #smile
5114,0.0,8.0,2013-06-13T08:44:03Z,"Очередь в супермаркете, за бокалом кока-колы.  #cocacola #summer"
5115,4.0,957.0,2013-06-13T08:44:02Z,Share a coke with typen! #shareacoke #coke #cocacola #boyfriend #yum
5116,2.0,158.0,2013-06-13T08:44:01Z,good morninggggggg!! #cocacola #face #me #cool #nice #photography #instahoto
5117,3.0,13.0,2013-06-13T08:43:56Z,#love #cocacola
5118,1.0,232.0,2013-06-13T08:43:53Z,#ShareACoke with Rob. @bobsymes88 #coke #cocacola #homo #bent
5119,0.0,502.0,2013-06-13T08:43:52Z,I enjoy being right part 2. #cocacola #campaign #winning #readthis @emlaphant
5120,0.0,30.0,2013-06-13T08:43:50Z,I saved these cans because I've never seen a big one before. #weird #cocacola #lastsodaever
5121,1.0,85.0,2013-06-13T08:43:47Z,@turkishbenziler  Nazla akarkene :)
5122,0.0,33.0,2013-06-13T08:43:44Z,#cocacola #cola #zero #trainstation #waiting #share
5123,0.0,247.0,2013-06-13T08:43:40Z,#coke #cocacola #red #car
5124,0.0,502.0,2013-06-13T08:43:37Z,I enjoy being right part 1. #cocacola #campaign #cokezero #readthis #winning @emlaphant
5125,0.0,156.0,2013-06-13T08:41:05Z,#nams#hamburger#tuplamakupirtelö#french#fries#and#cocacola#coca#cola
5126,1.0,44.0,2013-06-13T08:41:03Z,#adam#cocacola#boring#cestadoplznevlakemtonechces#waaa Terka Tuckova:)
5127,9.0,198.0,2013-06-13T08:41:01Z,#tops
5128,1.0,38.0,2013-06-13T08:41:00Z,Prezent od #cocacola# dusiowakuchnia
5129,0.0,463.0,2013-06-13T08:40:49Z,drinking glasses #drinking #glasses #coolest #thing #ever #cocacola #coke #happy #best #day #ever #smile
5130,0.0,22.0,2013-06-13T08:40:47Z,I don't like it #coke #vanilla #cocacola
5131,7.0,141.0,2013-06-13T08:40:46Z,İyiki doğdum anneeeeee :) Seni Seviyorum <3
5132,0.0,185.0,2013-06-13T08:40:45Z,My love #cocacola
5133,0.0,174.0,2013-06-13T08:40:43Z,@canosaboy #bro #cocacola #cigarette
5134,0.0,174.0,2013-06-13T08:40:40Z,@canosaboy #bro #cocacola #cigarette
5135,,,2013-06-13T08:40:38Z,@MarcosdeQuinto Presidente de #CocaCola Hay que ser integro para triunfar en la #Empresa #inspirationday http://t.co/qlypKinDdP
5136,0.0,13.0,2013-06-13T08:37:38Z,#cocacola #beatrice #compleanno
5137,0.0,26.0,2013-06-13T08:37:38Z,#cocacola #myname
5138,2.0,452.0,2013-06-13T08:37:38Z,#coke#cocacola#cola#red#NYC#table
5139,1.0,75.0,2013-06-13T08:37:37Z,#cocacola #coke #cokezero #shareacoke #share #denmark #daytrip #holiday #bottle #with #name
5140,0.0,141.0,2013-06-13T08:37:37Z,#share #coke #cocacola #cokezone #cambridge #friends #name #claire
5141,15.0,16.0,2013-06-13T08:37:36Z,I love Paulina Rubio. #paulinarubio #sexy #love #fashion #me #rachet #shanedawson #instalike #like #ok #love #onedirection #instafamous #noedit #glasses #shoes #clothes #famous #followback #s4s #shoutout #followme #likeit #cocacola #xfactor #demilovato #taylorswift #unionj #fangirl
5142,1.0,237.0,2013-06-13T08:37:36Z,Jutrooo :) #morrning #me #cocacola #dunhill #cigarette #smoke
5143,169.0,1851.0,2013-06-13T08:37:36Z,Hello
5144,6.0,1723.0,2013-06-13T08:34:47Z,#cocacola #bubbles . . ❤ 3
5145,1.0,28.0,2013-06-13T08:34:47Z,I #love #CocaCola
5146,0.0,32.0,2013-06-13T08:34:46Z,#cocacola
5147,1.0,80.0,2013-06-13T08:34:46Z,Haha I'm drinking marks drink haha #cocacola #dietcoke #mark #instadaily
5148,5.0,49.0,2013-06-13T08:34:45Z,ja nejsom Nikola!:( #cocacola #nikola #bored #tagsforlikes #followme #picoftheday #warm #outside #fuckyouschool #yeah #boss #red #black #followmeplease #chutitorovnako ##coca #cola #1886 #hm #chill #flasa #kokakola #instagood #instafood #instafine #instaphoto #instaneviemcoeste #cau #pus #pus #cmuk
5149,3.0,323.0,2013-06-13T08:34:44Z,"No io me la bevo da sola!
#me #home #garden #cocacola #amore #foreveralone #nails #pink #fluo #breakfast #boh #sun #sunbathe #sunbathing #holidays #summer #music #picoftheday #instaddict #igers #l4l #likeback #tagforlikes #followme"
5150,1.0,210.0,2013-06-13T08:34:43Z,Era cazul :))
5151,3.0,168.0,2013-06-13T08:34:41Z,#cocacola #cobega #photooftheday #likeit #like4like #likeforlike #followme #followforfollow #follow4follow #follow
5152,0.0,50.0,2013-06-13T08:34:39Z,#MarcJacobs #CocaCola OmNomNom!
5153,0.0,250.0,2013-06-13T08:31:38Z,Some of us have surname on #cocacola bottle #thirsty #tnxhubbs
5154,9.0,416.0,2013-06-13T08:31:37Z,"La mia vita su una mensola ✌
#life #i #mylife #smoke #fire #cocacola #soccer #instasoccer #juventus #sunglasses #alessandrodelpiero #smoking #mini #top #tag #jj #smile #happy #happiness #top #tag #follow #followme #iphone #iphonesia #spongebob #pic"
5155,66.0,688.0,2013-06-13T08:31:36Z,#asia #china #japan #chinese #asiafood #yumyum #sushi #honkong #tokyo #lychee #mango #grapefruit #wasabi #ingwer #cocacola #coke #turkey #backed #hotsauce #asiankitchen #instasia #instaasia #ig_asia #lemon #fruit #salate #vegan #thai #thaifood #thailand
5156,,,2013-06-13T08:30:38Z,Mon frère est doté d'une intelligence tellement supérieur a la moyenne...  #CocaCola http://t.co/hqsvFv4LdB
5157,,,2013-06-13T08:30:38Z,Le toca el turno a #CarlosdeQuinto presidente de #cocacola #españa #inspirationday http://t.co/IhRna1fuEr
5158,0.0,5.0,2013-06-13T08:28:39Z,Sjefen har pølse og Coca Cola fest
5159,0.0,23.0,2013-06-13T08:28:38Z,"Pena k sea un anuncio de una multinacional,pero cierto es... #Cocacola"
5160,3.0,23.0,2013-06-13T08:25:42Z,#school #cocacola #honey @ivanabrojova #happyday #you #me #crazy #crazyfriend #instagram #instadaily #instamood
5161,2.0,120.0,2013-06-13T08:25:42Z,Cute mini bottle of coke #bar #drinks #london #cocacola #tastesbetterinabottle
5162,4.0,106.0,2013-06-13T08:25:41Z,Šiandien tik tiek... #bad #day #cocacola #mielieji #dress #legs #bmw #road #red #nail #after #exam #confused #sad
5163,2.0,96.0,2013-06-13T08:25:41Z,dia miercoles perfecto :) #friends #nice #night #cocacola #cocacolalight #burdel #wasted :)
5164,1.0,15.0,2013-06-13T08:25:40Z,In caso di sete improvvisa #birra #cocacola #fanta #beer
5165,0.0,7.0,2013-06-13T08:25:40Z,#kingscross#coles#sydney#cocacola#au#red#coke
5166,2.0,206.0,2013-06-13T08:25:39Z,Petite pause coca #Marion ⚓⛵#break #moorning #sea #port #yacht #yachtclub #monaco #copine #love #missyou #cocacola
5167,0.0,106.0,2013-06-13T08:25:39Z,#terracismo #onfire #postsele #cocacola #instaday @carlanietoortega
5168,2.0,159.0,2013-06-13T08:25:38Z,Någon som vill dela en Coke Zero med mig?;)
5169,0.0,68.0,2013-06-13T08:23:06Z,#mmm#cocacola#share#youknow
5170,5.0,55.0,2013-06-13T08:23:04Z,#cocacola #cola #collection #red #omnomnom #likeforlike #likeit #l4l #followforfollow #followme #f4f
5171,6.0,66.0,2013-06-13T08:23:02Z,#thingsthatilove#nutella#twitter#cocacola#burberry#sleep#apple#like#comment#follow❤❤❤❤❤
5172,3.0,4.0,2013-06-13T08:22:58Z,#kotowska #swag #cocacola #geografic #school #friend #piekna #ksenia #klaudia #glasses #movie
5173,8.0,631.0,2013-06-13T08:22:57Z,From Kiev with Love #flowers #onthestreet #kiev #aroundtheworld #aroundme #webstagrammer #trip #igerworld #picoftheday #pollochronic #photooftheday #awesome #styleiger #noenglishplease #healthy #instastyle #igerkiev #ukraina #takeyourtime #buyme #presentforyou
5174,2.0,68.0,2013-06-13T08:22:54Z,#ćwiczę #niby #ostatni #egzamin #uhuhu #stres #mega #lalo #symphogne #espagnole #violin #efajka #cocacola #l4l  #like4like  #follow
5175,0.0,63.0,2013-06-13T08:22:52Z,#che#buoni#cioccolato#cocacola#miei. ❤
5176,6.0,502.0,2013-06-13T08:22:49Z,#cocacola #milchschnitte #boring #atschool #friends #bestfriendsforever #funny #smile #happy #keepcalm #phuckyolife #love #peace #proud #believe #likeman #new #repost #epic #like4like #l4l #followme #followthem #like #greece #greek #girl #girls #vienna #austria
5177,0.0,103.0,2013-06-13T08:22:47Z, #cocacola#queen
5178,14.0,249.0,2013-06-13T08:22:45Z,
5179,8.0,224.0,2013-06-13T08:22:43Z,#instagrammers #instagood #instaitalia #instamood #instadaily #cocacola #igers #igerspisa #igerslivorno #igersitalia #statigram #instagramhub #iphoneonly #iphone4s #iphonesia #bestoftheday #picoftheday #photooftheday #instaitalia #webstagram #pixelgram #jj #webstagram
5180,0.0,55.0,2013-06-13T08:22:40Z,Dobre tyyy :D:D #cocacola
5181,1.0,112.0,2013-06-13T08:22:38Z,#thanks#sister#cocacola#coke#sisko#syster#siblings#sunnyday#summer#scandinavian#finnishgirl
5182,0.0,29.0,2013-06-13T08:22:36Z,Našli jsme jen bejby #cocacola #summer #couple #kiss
5183,1.0,108.0,2013-06-13T08:19:37Z,Ross & Rachel #friends #cocacola #coke #throwback
5184,1.0,78.0,2013-06-13T08:19:37Z,"This morning, receive this => Share a coca-cola with colleagues !!
#headquarters #support #colleagues #cocacola #bottle #share #personalization #drink #emblematic #whiteandred"
5185,2.0,174.0,2013-06-13T08:19:37Z,Grazie down <3 @tommycap96 #amore #happiness #smile #coke #cocacola #instalike #instagood #instalove #picoftheday #photooftheday #happy #down #fun #summer
5186,0.0,113.0,2013-06-13T08:19:36Z,Da oggi cambio Giulia... ho deciso! Ahahahah @giplia #cocacola #love
5187,0.0,180.0,2013-06-13T08:19:36Z,"Mitomanie gratuite. 
#cocacola"
5188,9.0,16.0,2013-06-13T08:19:36Z,Soooo true!!! #sexy #love #fashion #me #rachet #shanedawson #instalike #like #ok #love #onedirection #instafamous #noedit #glasses #shoes #clothes #famous #followback #s4s #shoutout #followme #likeit #cocacola #xfactor #demilovato #taylorswift #unionj #fangirl
5189,0.0,123.0,2013-06-13T08:19:36Z,Never has a bottle been more terrifying! [screams internally] *distant drumming* #bottle #coke #cocacola #zero #themaster  #doctorwho
5190,0.0,159.0,2013-06-13T08:19:35Z,Yussss Finally  #cocacola #thisishowyouspellAmy
5191,1.0,213.0,2013-06-13T08:19:35Z,Io: l'artista incompresa! #condividiunacocacola #me #instaday #instadaily #instamood #cute #tbt #igers #picoftheday #photoftheday #bestofday #bestoftheday #followme #swag #jeans #10likes #TagsForLikes #iohonesia #iphoneonly #cocacola
5192,1.0,260.0,2013-06-13T08:16:57Z,#lattina#cocacola#Love#cena#allmix#tutti#insieme#friends#amore#seratina#felice#flash#L#O#V#E#tantoamore#solocosebelle#instahappy#happyness#wednesday#night#post#partita ❤✌
