"X","Unnamed..0","Unnamed..0.1","instagram_likes","instagram_comments","instagram_followers","country","title","zip","kmeans","X.cocacola","X.coke","X.love","a","X.drink","X.cola","my","i","X.me","X.instagood","the","X.followme","X.summer","X.like","X.red","X.name","X.coca","with","X.instagram","coke","X.follow","X.friends","X.happy","coca","de","X.picoftheday","to","X.share","cola","X.photooftheday","X..","and","X.my","X.food","X.tagsforlikes","me","X.instadaily","X.cool","X.instamood","la","X.fun","X.cute","this","X.girl","in.","X.with","X.like4like","X.swag","is","of","rf"
1397,1397,"1397",1,0,947,NA,"I'm not addicted. at all.. :3 #cocacola",NA,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5083260865353
7032,7032,"7031",26,0,254,NA,"How to get in a better mood.. :-( #cocacola #share #a #coke #with #sofie #my #name #myself #me #melike #awesome #sweet #nice #cool #enjoy #delicious #randers #denmark #danish #girl #summer #soda #sodavand #drinking #photooftheday #picoftheday #followforfollow #likes4like",NA,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,20.958112962963
6733,6733,"6732",1,0,66,NA,"Tan lindo mi padre #mentos #big #sweets #tshirt #present #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92065077913992
1580,1580,"1580",3,0,45,NA,"#powerade #cocacola #dominika #paulina #oliwii #jak #zwykle #nie #bylo #po #wf #ladna #pogada #sunnyday",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988385186563284
2598,2598,"2598",NA,NA,NA,"United Kingdom","Got to love it! @Luke_Jarratt with his personalised #cocacola! http://t.co/xnoTHAISTa","DN33 3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8220,8220,"8219",3,0,67,NA,"FINALLY ï™è #shareacoke #cocacola #thank #the #lord #yay #happy",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43756750690898
6271,6271,"6271",0,0,1771,NA,"Dedicata a noi @FiloFedrigao #socini #cocacola #milano",NA,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2819791941787
7198,7198,"7197",19,0,364,NA,"These are soooo cute buy me one #coke#cocacola#socute#vintage#athlete#fitspo",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0765162742669
4135,4135,"4135",7,2,139,NA,"Coca-cola Vanilla que buena que es!!!! #cocacola#vainilla #Barcelona #France #instagram #igers #igersbcn #instamoment #instaphoto #wow #wonderful #all_shot  #eye_catching_photo #photoftheday #photoshod #photography",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1529524004262
7656,7656,"7655",3,0,41,NA,"#schoolexperiment #tooth #coke #cocacola",NA,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25381829967945
5061,5061,"5061",4,0,485,NA,"#cocacola #pringles y #madonna",NA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25408194650658
4148,4148,"4148",0,0,76,NA,"#cocacola personalizzata... genio puro! #ecchettelodicoaffare",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90062470862899
1179,1179,"1179",0,0,269,NA,"This is the stuff ï˜ç #coke #cocacola #cherry #flavour #fizzy #pop #love it #so #much #Tagsforlikes",NA,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.3708424030306
3831,3831,"3831",0,0,28,NA,"#Julie #coca #cola #CocaCola #bottle #Fan #collector #Collection #prenom #me",NA,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08195424425953
7870,7870,"7869",12,0,72,NA,"Werbung -.- #werbung #cocacola #lala #ich #mag #das #lied #yeah #boring #day #berlintundn #dumme #hashtags #egaal #followme #ifollowback #instalove #instafailpics #blah #blah #bye",NA,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18946264638897
6644,6644,"6643",2,0,121,"United States","This made my day:) #cocacola#mexico","75287",9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.64522574268816
3267,3267,"3267",3,1,40,NA,"Fruits! Tag #girlziinspo",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96405699403688
3061,3061,"3061",3,0,203,NA,"XD #pepsi vs #cocacola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5348051650062
556,556,"556",2,0,38,NA,"favorite #cola #cocacola #hellokitty #cute #strawberries #strawberry #drink #food #yum #love #favorite #tagsforlikes",NA,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.17168021162429
8520,8520,"8519",15,1,231,"France",NA,"75008",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1102949287463
8482,8482,"8481",5,0,101,NA,"[ fugere urbem ] #geracao #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74660418891545
7786,7786,"7785",2,1,101,NA,"E poi sveli il tuo vero nome con una Coca-Cola, ma solo perchÃ¨ non ho trovato ""Milena"" ï˜… #condividiunacocacola #lovinglab",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88893813712715
8696,8696,"8695",1,0,173,NA,"Finally #coke#cocacola#emma#sharewithme#cool#happy#finally",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2045338514623
5001,5001,"5001",1,0,118,NA,"SONO OVUNQUE :') Ahahahahahaha #pazzia #cocacola #olle",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58431122591778
4271,4271,"4271",15,0,0,NA,"Share a coke with robert #robertdowneyjr #robert #cocacola #shareacoke #campaign #lessthanthree",NA,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11625845233737
1086,1086,"1086",1,0,158,NA,"Beats subway every time. #firehousesubs #italian #ruffles #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08576445708969
7976,7976,"7975",1,0,102,"Italy","Bha #cocacola","27029",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79246949644725
4092,4092,"4092",21,0,707,NA,"ï˜è #my #cocacola #cola #red #white #shoes #golden #arm #kÃ_si #ihQu #superstar #eesti #viro #estonia #kengÃ_t #terminaali #chill #jj #lol #share #a #coke #finnishgirl #trip #finnish #scandinavian #blonde #maailmalla",NA,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5361330004903
5478,5478,"5478",1,1,5,NA,"pisike armas kingitus :)",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58326034938252
7580,7580,"7579",5,0,177,NA,"So hungry. #food #fastfood #meal #mcdonald's #cheeseburger #chips #cocacola #yummy #hungry",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4559129496503
5323,5323,"5323",0,0,22,NA,"Najdi si svÃ©ho kamarÃ¡da.. #cocacola #martin #name #friend :)",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07655101520013
3135,3135,"3135",1,0,0,NA,"#CocaCola #cola #fizzy #drinks #refreshment #sugar #sun #holiday #delicious #refreshing #Thirsty #ThirstQuenching #yum #pepsi ï‘çï‘Œï’—",NA,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74355926038808
147,147,"147",5,0,323,"United States","Drinking a cold bottle of #CocaCola for first time since beginning of the year. Been mainly drinking water and juice. #travel #airport #flying #jesus #passion #holy #spirit #youthcamp #refreshing","32218",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.37117794794295
6484,6484,"6484",0,0,87,NA,"@jillox13 got me this #sick #chalkboard today! My chalkboard game is about to be tiiiiiiight! #cocacola #homage #talkingboutpractice!",NA,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.6528365809668
8626,8626,"8625",3,0,64,NA,"#cocacola #drink #cola #red # botella #bar #ice #rico #frio #hielo",NA,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74815163532978
7178,7178,"7177",5,0,150,NA,"#znalazlam #moje #imie :o #cocacola :3",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45126396273042
465,465,"465",0,0,200,"Mexico","Reviveme a esta vida #cansada #cocacola #quierovcaciones","6720",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63220829922218
5953,5953,"5953",3,0,1315,NA,"#diy #bored #CocaCola #funfuchia #paint #color #colorful #canadianstoners #weed",NA,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5369026287603
2562,2562,"2562",2,0,101,"Turkey","Coca colanÄ±n Ã§ocuklarÄ±ydÄ±k biz .. #cocacola #cola #coke #happy #mutlulukÃ§adÄ±rÄ±","26170",9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7923223150459
2892,2892,"2892",5,0,88,NA,"#nature #flower #flowers #tree #trees #food #me #baby #love #girl #portrait #music #party #fun #people #smile #night #red #green #white #yellow #blue #pink #water #sea #ocean #cocacola #friend #follow",NA,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.1649018605409
8576,8576,"8575",10,0,83,"Denmark","Hygger med en dejlig dame! #fun #cosyness #crazy #candy #CocaCola #verdi #strawberries #Chips","9690",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.57679826374965
3874,3874,"3874",NA,NA,NA,NA,"Ne cherchez pas elle existe que chez moi #CocaCola #ThisIsLife http://t.co/hMKDahx6tb",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
4536,4536,"4536",1,0,137,"Italy","La #mamma Ã¨ sempre la #mamma âù_ #cocacola","23893",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.63991292255649
2389,2389,"2389",0,0,75,"Poland","#cinemacity#bedziemy#grube#cocacola#popcorn#nachos ï˜ç #thegreatgatsby ï‘Œ","02-685",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45623826488815
7806,7806,"7805",18,0,182,NA,"Seriously, the best Coca-Cola holder! Gotta love life hacks! #cocacola #can #holder #lifehack #lifehacks #life #hack #inside #shoe #vans #protect #your #drink #everywhere #anytime #australiannisÃ_kÃ_slajit",NA,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76518938524706
7086,7086,"7085",552,8,3168,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.979888181971
4813,4813,"4813",0,0,75,NA,"#hahaha #cocacola #frendica #nails #zebra",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58118211647674
7602,7602,"7601",15,0,86,NA,":333 
#cocacola #coke #light #kotÄ› #Å_Ã¡dnÃ_ #kecy #otom #Å_e #je #to #lightka!!! ;) #love #is #in #the #air #summer #2013 #usa",NA,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85906203620578
2630,2630,"2630",1,0,206,"Italy","#beach#sea#cocacola#sun#summer â˜€ïŒ_",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88577775094262
3825,3825,"3825",9,0,109,NA,"#cocacola #perfet #chef #lol #quotes #drink #instagood #instalove #like #love #like4like #tagsforlikes #iphonesia #igers #igersmilano #picoftheday #followme #followforfollow",NA,9,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.26571613678719
7904,7904,"7903",3,2,17,NA,"#larica #chocolove #nestle #amomuitotudoisso #cocacola #delicia #istargran #incontrolavel",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08678809604165
3908,3908,"3908",0,0,0,NA,"#share #a #cocacola #with #neymarjr #seg #wie #geilï˜Å",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.32027501817364
3950,3950,"3950",4,0,82,"Switzerland","Miren con quien me estoy tomando una coca hoy â˜º âù_ @gisel_monje @pabloamedina @a_lex_mm #cokezero #cocacola #love","8001",9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06794529556896
4199,4199,"4199",5,0,136,NA,"#bff#movie#friendswithbenefits#loveyou#popcorns#cocacola#tofita#teenage#takingpictures#happy#fun#love#forever#maki",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11017344316517
7881,7881,"7880",9,0,115,NA,"Estudar e tomar uma coca pra relaxar u.u #cocacola #instalike #instaphoto #like4like",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.88837460792239
428,428,"428",2,0,314,NA,"<3 #cokezone #elmennyelfizetek #cocacola #love #vivacomet #coke #pink",NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81653636296764
8829,8829,"8828",0,0,46,NA,"Was looking for a I love cake tshirt : )) #cocacola #love #cake #share",NA,9,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14743471451066
4204,4204,"4204",15,1,35,NA,"#Music #Coke <3 while #working in #Office",NA,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.855877205102
5922,5922,"5922",0,0,27,NA,"Random flavors #monster #monsterenergy #redbull #redbullnation #energy #energydrink #drink #mtn #mtndew #dew #rockstar #rockstarenergy #ripit #coke #cocacola #pepsi #cubalima #monsterrehab",NA,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41501098467487
4123,4123,"4123",26,0,7350,NA,"Happy Ambassadors with Glee Stars for Coke! #kathrynbernardo #julkath #juliamontes #josephmarco #enchongdee #kathniel #deangeyer #jakepuckerman #kittywilde #melissabenoist #coke #cocacola #itona #happyambassadors #gleeforcoke love lotsï˜çï˜˜âù_ï‘¸ï’‹",NA,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.518827519785
2406,2406,"2406",1,0,251,NA,"#doughnut #coke #cocacola #spots #green #pink #sprinkles #hundredsandthousands",NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56350245007839
6429,6429,"6429",0,0,404,"Canada","Inside #CocaCola #Coke","J7E",10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49353316268684
494,494,"494",0,0,100,"United States","You have to do this at least more than once in your life. My childhood in one meal basically. So good!!! #cocacola #grilledcheese #luckycharms #tots #yum #delicious #sogood #instafood #foodporn #childhoodmemories #takesmeback #cereal #breakfastlunchanddinnerallinone #pasadena","91030",9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.74493177187521
7450,7450,"7449",2,0,71,NA,"#cocacola #my #name",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94674135408014
392,392,"392",2,0,38,"Spain","#cocacola #drink #photo #cool #tirsty #like #Coke :)","46120",9,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.67758791186688
6222,6222,"6222",0,0,151,NA,"Great! #gabriii89 #surf #skate #sardinia #cagliari #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38914098161943
5901,5901,"5901",1,0,223,"United States","Big ass can of Coke. As if I don't drink enough of it already! #drinktime #cocacola #captain","48104",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.55485522909712
1212,1212,"1212",2,0,190,NA,"#me #italy #felicita #cocacola #condividiunacocacola #pic #pictur #photo #igers #iphone #iphonesia #good #mood #cool #smile #instapic #instacool #instagood #instagram #followme",NA,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.52273061514695
8301,8301,"8300",4,1,362,"United Kingdom","Finally, my name appeared.. Was feeling left out for a second!ï˜_âù_ #cocacola #name #sharewithafriend #share #coke","FY3 8",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49810713852466
3229,3229,"3229",0,0,56,"Italy","Questa la condividerÃ_ con me stessa!ï‘ç
#cocacola #giulia #love #graziemamma","40011",9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.34162056859673
1806,1806,"1806",78,2,1240,"Italy","Endrews CocaCola âœŒ","80133",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7022555950045
4127,4127,"4127",1,0,603,"United States","My shoe broke walking to work so the nice men at #CocaCola fixed my shoe. Good as new, too! Random acts of kindness, people!","2116",10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.51934390836939
4898,4898,"4898",232,0,59,NA,"#following #follow #f4f #l4l #cocacola#pepsi#prada#chanel#aramani#nike#gucci#heels#shoes#boutique#unique#luxury#beer#drink#vodka#coffee#milkshake",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6018394373361
4350,4350,"4350",1,0,212,NA,"Yesterday I had my fatherinlaws coke, today it's my Best friends :) #instacollage #coke #cocacola #shareacoke @swheesch",NA,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42498832784781
4819,4819,"4819",0,0,989,"Switzerland","NUMBA1! #numberone #numerouno #uno #one #coca #cola #cocacola #zero #coke #share #follow #followme #insta #instagram #drink #karmakrew #coca-cola #pic #photo","1204",7,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74923314828962
1746,1746,"1746",1,0,27,NA,"Brian smager satme godt #cola #brian #cola #cocacola",NA,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44308698908937
