,instagram_likes,instagram_comments,instagram_followers,country,title,zip
3004,1,0,356,,#mmm #cold #refreshing #coke #diet #cocacola #f4f #followforfollow #l4l #likeforlike #instalike #instagram #instagood #instadaily #tagsforlikes #follow4f #f4follow #l4like #like4l,
3005,5,0,540,,#tbt #summerfashion #summer #coke #cocacola #makeup #makeupkit #makeupbyme #makeuptime #makeupartist #mua #hair #hairbyme #hairdresser #hairstyling #beachywaves #sexywind @nicolelhill_,
3006,0,0,44,,#manchester #cocacola #vanilla vanilla coke is the shizz,
3007,0,0,79,,#es #lebt #dario #cola #shareacola #cocacola #dario #wazzup #entlich #han #ich's #gfunde,
3008,1,0,123,,Coca. â™¡ #cat#coca#cola#cocacola#instapic#red#garden,
3009,6,0,130,,#chill#today#popcorn#legs#tv#disneychannel#notebook#coke#cocacola#kotÄ›#boring#followme#follow#like#likeplease#l4l#f4f#tagsforlikes#instagram#instafollow#tagsgram#picooftheday#pic#photo#photooftheday :'),
3010,0,0,410,Chile,Que rico estudiar asÃ_ :3 #cocacola #paulfrank #school #levvigotsky #study #ipodnano #hadas,1530000
3011,1,0,51,,Je t'aime cherry  #lol #Coca #Cola #Cocacola #Cocacolacherry #Juice #Love #like #Inlove #best #VeryBest,
3012,0,0,18,,W maksynalny sposob wykorzystujemy cieple dni. #cocacola #truskawki #cieplo #przyjazn #slonce,
3013,2,0,164,,Someone actually shared the coke with me! #happy #me #name #Angela #friend #share #coke #shareacokewith #goodday #sunny #sun #tanning #cocacola #switzerland,
3014,395,6,1562,Italy,,9134
3015,1,0,72,Belgium,#jabeja #my #name #cocacola #lml,8902
3016,2,0,211,,@danii_kennedy99 got this for me for my birthday ï˜Å#coke#cola#happy#aisling#red#brown#14#cocacola#for#my#birthday#ily#danii#tanchu ï˜˜,
3017,6,0,156,,#almoÃ§o #trampo #doritos #cocacola #fandangos #diamantenegro #prestigio #tridente # delicias #engordantes #comer #adoro #photo #instalike #instagram #f4f #likeforlike #comentts #instago #instagood #day #followme  #partiu #haha,
3018,3,0,299,Ecuador,Office Combo #fat #gordito #food #comida #snack #fatbastard #extreme #coke #cocacola #combo #fuel #fuckyeah #office #work #chips #pringles #woohoo #lovetoeat #oink #photooftheday #picoftheday #bestoftheday #igers #igersperu #igersecuador,
3019,0,1,15,,MEXICOLA,
3020,0,0,220,,kool aid #cocacola #instafood #foodporn #cold,
3021,2,0,67,Italy,#coca #cocacola #drink #office #condividi #coke #share,10128
3022,4,0,168,France,Loisirs crÃ©atifs #pute #coca #cocacola #cocazero #trouvezvosamis,75002
3023,2,0,241,,Woooo :) #cocacola #lauren #names #cool #cokebottle #red #silver #black #dietcoke #name #im #pathetic #haha,
3024,1,0,225,Chile,Ayer chanchiando con la amiga #friends #girls #fast #food #hungry #drink #cocacola #hotdog,7500000
3025,1,0,335,United States,The Coca-Cola Club! Life Tastes Good!!! Circa 2000!  That's what CCC stands for right @brandon_144 âù—#cocacola #cocacolaclub #cocacolakids #ccc #lifetastesgood #millennium #tbt #brand #billboard #marketing @itschristophers,91733
3026,1,0,1453,,âù_ï˜ç #cocacola #coce #mums,
3027,14,0,374,,ïç§ïç«#peach #pineapple #icecream #cocacola #vanilla #like #love #enjoy #sweet #time #happy #gay #guyswithiphones #guyswithstyle #fun #desser #home #day #cute #relax #tattoo #nice #smile,
3028,1,0,151,,rica #CocaCola :),
3029,0,0,68,,#milacek #sweetheart #darling #original #drink #cocacola #instalike #tagsforlike,
3030,0,0,174,,#cocacola#ice#lemon#summer,
3031,0,0,80,Finland,:D #subway #finland #cocacola #yummy,930
3032,2,0,44,,#cocacola#lol#my#name#hehe#kristina#croatia#kiss#smile,
3033,1,0,2,,Good cocacola #cocacola #disney #hollywood #studios #very #hot #day,
3034,0,0,39,,#CocaCola #Cold #Light #Instagood #Instaestudio,
3035,1,0,68,Italy,#cocacola#valerio#nondicoaltro! ï˜‚ï˜œâù_,55045
3036,2,0,199,Russia,"Combo
#bounty#cocacola#red#instafood#sweet#tasty#girls",
3037,1,0,711,,Condividi questa Coca Cola con... ï˜ç #me #gift #cocacola #friends #menomalechequalcunomipensa,
3038,0,0,243,,AprÃ¨s des heures de recherche ... J'ai rÃ©ussi ï˜˜ #Maeva #CocaCola,
3039,2,0,144,,A partir de agora cÃ¡ em casa sÃ_ se bebe coisas estranhas. #coke #cocacola,
3040,5,0,294,,#justforfun#tim#coca#cola#cocacola#justin,
3041,4,0,128,,#coca #cola #cocacola #felicitÃ  #amore #love #happy #wow #drink #cincin :') #iloveit #tagsforlike #picofday #photoofday #followme #followforfollow #follow #please #mylove #trendy #smile ïçº,
3042,3,0,503,,"Okey stockholm, see you. Now I'm off to Gotland! âù_â˜€ïŒˆâ˜ÅïŒ¸ï’•ï‘Œï‘Œï‘Œï˜˜ #gotland #me #cocacola #fun #summerbreak #summer #yes ! ï˜ç",
3043,1,0,153,France,HÃ©hÃ©! #bottle #cocacola #my #name #classe #fun #funny #fingers #instapic #instagood #instagramers #picture #picoftheday Merci @romain_au âù_,63000
3044,0,0,48,,#drzni #good #life #cocacola #union #drink #bday #cheers,
3045,2,0,334,Italy,Aw. ï’™ #cocacola #coca #cola #love #italy #happy #lunch #likeforlike #likeforlike #like4like #iphone #iphone4 #iphonesia,12050
3046,5,1,77,Hungary,Joooo,1087
3047,0,0,72,,Courtesy of @hattylavender #coke #cocacola #share #lucy,
3048,26,1,98,,JAJAJA #sisters #twins #share #a #coke #with #me #Eva #patat #foodporn #love #army #ok #byee ï™_ï™ˆ @laurendewindt_,
3049,5,0,24,Poland,#cocacola #mistrz #x2 #happy #good # day #friends #instamood #instaphoto #sun #afternoon,00-001
3050,3,0,3549,,Mini Coke ï˜‚ fÃ_r den kleinen Durst zwischen drin ï˜‹ #cocacola #photooftheday #love,
3051,0,0,10,,#hipster #grunge #teen #food #cola #cocacola #soda #pop #drinks #happy #blackandwhite,
3052,3,0,55,France,"#cocacola #life #love #delire #alexandre #like #instababy #instacool #instagood #instakiff #instalove #instapote #instacrazy #instageule #instameilleure #instadelire #instafollow #instamoment #instabebeamoi 
@liissandroo",83270
3053,12,0,0,Russia,"_¡ _’_°_´_µ__ ___° _º_°Ñ‚_ºÑƒ _·_°_ºÑƒ_¿_¸_»_¸ÑÅÑŒ)
#shop #cocacola #cola #coke #chips #crisps #lays #cheetos #skateboarding #skate #instabest #instagood #instagram",630117
3054,2,0,0,,#cocacola #coke #norway #rÃ¥holt  #yesiam,
3055,0,0,0,,"What can I say I have a Orange Powerade thing!!
#cocacola #orange #powerade",
3056,0,0,336,,Aww #cocacola @edgarthepilot,
3057,8,0,139,,#Shoppen #in #der #stadt #shopping #city #schuhe #shoes #kaufen #buying #mini #coke #cola #cocacola #coca #zero #bekommen #yeay #sommer #summer #summerday #sommertag #perfekt #perfect #like4like #follow4follow #l4l #f4f #TagsForLikes #TFLers,
3058,6,2,233,,Shopping;DD Bevasaroltunk!;D #shopping #crazy #cocacola #loveit #hahahaa #like #likers #likeplease #followme,
3059,8,0,449,,"Seriously, we woulda had #Osama waaaay earlier if we planted some #crack on him... Or if he #drank #cocacola from a can... #tweaker #phx #az #goodmorning #cycling #lancearmstrong #livestrong",
3060,6,0,685,,Fritz-Kola! #hamburg #hh #kiez #reeperbahn #fritzkola #fritz #kola #Limonade #erfrischung #cool #lÃ_ssig #erfrischend #hansestadt #altona #hammer #geil #getrÃ_nk #drink #coke #cocacola #cola #germany #deutschland,
3061,3,0,203,,XD #pepsi vs #cocacola,
3062,1,0,109,,Who wants  #cocacola ?,
3063,12,0,6501,Italy,A day without a smile is a day lost #day #smile #cocacola #fun #happy #happiness #red #coca #coke #drink #share #happypeople #people #black #white #bw #blackandwhite #girl #italy #italia #friend #sorriso #chi #sorride #life,26014
3064,9,0,537,,#mm #food #foodporn #cocacola #chips #fanta #orange #juice #like4like #follow4follow #tagsforfollows #TagsForFollows #tagsforlikes #TagsForLikes #ifollowbackinstantly #donotunfollowme #20likes #30likes #40likes #nice #instanice #cool #instacool #f4f #s4s #instatag #tag #photo #pic #picture @ivana5335 @yo_wuzhere @justsirma,
3065,4,0,61,,#chill #cocacola #computer #music #love #dance #name #Gabriele #following #me #red #kimarinu #sweg #yolo,
3066,12,0,299,,#polishgirl #afterschool #cocacola #boring #blackvans #swag #hungry #happy #awesome #paradise #holiday #poland #blondieee #long #hair #cute #tagsforlikes #instamessage #instagood #photography #picoftheday #laptop #camera #girl #followme,
3067,8,0,361,,"Dato che in giro non si trova, me la sono fatta fare!ï˜_ #cocacola #coke #personalized #enrica #adidasroma #myname #rome #today #igersroma #tagsforlikes #tagstagram #tweegram #instacool #instagram #instamood #instadaily #instamania #instaphoto #instatoday #instaiphone #instagramers #instagramhub #instagrammer #picoftheday #photooftheday #pleasefollow #loveit",
3068,3,1,43,United Kingdom,love my lip smackerï’•,ZE2 9
3069,1,0,130,,#fanta #sprite #cocacola,
3070,39,1,17648,,Muy cool el regalito de #CocaCola #summer,
3071,1,0,477,,#Teil#dein#CocaCola#beim#Chillen,
3072,0,0,14,,#cafe #cocacola #xanti #terraza #labuenavida,
3073,2,0,147,,CocaColaâ™¥ #share #a #coke #with #your #friends #cocacola #cokezero #cokelight #coke #cocacola #bro,
3074,0,0,24,,#cocacola #almoco,
3075,2,0,194,,#lunch #eat #500kcal #nutella #chocolate #cocacola #sweet #home #eatme #cesar,
3076,10,1,74,,#cocacola#friends#laurinka#som#gangster,
3077,2,0,277,Iceland,#cola #cocacola #iceland,210
3078,5,0,543,United Kingdom,Better late then never! #shareacoke #hannah #cocacola #coke #fullfat #instagram #followme #followback,LE4 1
3079,1,0,126,,Classs Sunday glasses my uncle just made. Whatta man! #genius #cocacola #light #icecream #glass #glasses,
3080,1,0,11,,#friends #sÅ‚oneczko #sun #cocacola #miss #you #freedom #@mementomoriii @izabela_momockaxx,
3081,0,0,139,,Tako je! #cocacola #cool #sexy #girl #nails,
3082,6,1,497,,Mom asked. It should be go DIET or go DIED. #coke #cocacola #picstitch,
3083,2,0,56,,Hot summer #coke #cocacola #summer #love #it,
3084,4,0,125,United States,Haha!!! #funny #meme #calldrpepper #drpepper #pepsi #cocacola #coke,30641
3085,3,1,77,,Love this stuff #cocacola #coke #shareacoke #notsharing #greedy #red #bottle #drink #fizzy #l4l #lfl,
3086,5,0,150,,#Boys #Friends #and #Bestfriend  #instamoment #instafun #followme #tagsforlikes #Yolo #lifeisjoke #Cocacola #lescopains #college #after,
3087,143,11,3092,,Grazie amore âù_âù_âù_,
3088,4,0,129,,Coca-Colaâ˜ºï‘Œï’• #coca #cola #cocacola #cherry #limonade #follow #followme #l4l #like4like,
3089,2,0,127,,#pizza #coke #cocacola #partyhard annem gÃ¶rmesin :OO,
3090,1,0,118,Czech Republic,PodÄ›l se o radost! #cocacola #best #drink #my #darling #love #mazlik  MÃ¡m se s tebou podÄ›lit MazlÃ_ku @denisasev ï˜˜,700 30
3091,4,0,427,Italy,#felicitÃ  #happiness #pubblicitÃ  #cocacola #in #instagay #instapic #instacool #instapic #instacool #instafood #instadrink #tagforlikes #photo #photoforlikes #photooftheday,136
3092,3,0,313,United Kingdom,#jess' #master #piece #aw #art #work #proud #of #m #girl #woo #school #ford #instagram #cocacola #likethisphoto @jessbaker110,IP4 2
3093,1,0,87,Italy,Queste #lattine della #cocacola sono geniali! #share #it #with #your #love #amore @cocacola @lampulampulampu â™¥,20081
3094,1,0,172,,#Sub #CocaCola #Cheese #Yay,
3095,0,0,139,,Coca cola vanilla :D #cocacola #vanilla,
3096,0,0,163,,#delaencoke #delaencola #cocacola #johanna day My name BITCH!!! Mohahahahajaj,
3097,96,2,465,,Ø_Ù†Ù’ Ø_Ù_Ø§Ø_ÙêØ´Ù_Ø©Ù_ Ø±Ù_Ø¶ÙêÙ_Ù_ Ø§Ù„Ù„Ù‘Ù_Ù‡ Ø_Ù†Ù’Ù‡Ù_Ø§ Ù‚Ù_Ø§Ù„Ù_ØªÙ’ : ÙƒÙ_Ø§Ù†Ù_ Ø§Ù„Ù†Ù‘Ù_Ø¨ÙêÙ_Ù‘Ùè ØµÙ_Ù„Ù‘Ù‰ Ø§Ù„Ù„Ù‡Ùè Ø_Ù_Ù„Ù_Ù_Ù’Ù‡Ùê ÙˆØ_Ù_Ù„Ù‘Ù_Ù… Ø¥ÙêØ°Ø§ Ø_Ù_ØµÙêÙÅÙ_ØªÙê Ø§Ù„Ø±Ù‘ÙêÙ_Ø_ Ù‚Ø§Ù„Ù_ : ( Ø§Ù„Ù„Ù‘Ù_Ù‡ÙèÙ…Ù‘Ù_ Ø¥ÙêÙ†Ù_ Ø£Ù_Ø_Ù’Ø£Ù_Ù„ÙèÙƒÙ_ Ø®Ù_Ù_Ù’Ø±Ù_Ù‡Ù_Ø§ ØŒ ÙˆÙ_Ø®Ù_Ù_Ù’Ø±Ùê Ù…Ù_Ø§ ÙÅÙêÙ_Ù‡Ù_Ø§ ØŒ ÙˆØ®Ù_Ù_Ù’Ø± Ù…Ø§ Ø£ÙèØ±Ø_ÙêÙ„Ù_ØªÙ’ Ø¨ÙêÙ‡Ùê ØŒ ÙˆÙ_Ø£Ù_Ø_ÙèÙˆØ°Ùè Ø¨Ùƒ Ù…ÙêÙ†Ù’ Ø´Ù_Ø±Ù‘ÙêÙ‡ÙêØ§ ØŒ ÙˆÙ_Ø´Ù_Ø±Ù‘Ùê Ù…Ø§ ÙÅÙêÙ_Ù‡Ø§ ØŒ ÙˆÙ_Ø´Ù_Ø±Ù‘Ùê Ù…Ø§ Ø£ÙèØ±Ø_ÙêÙ„Ù_Øª Ø¨ÙêÙ‡Ùê ) Ø±ÙˆØ§Ù‡ Ù…Ø_Ù„Ù…,
3098,1,0,351,,ï‘_ #eksamen#immobilitet#cocacola#chocolate#skruf#boring,
3099,0,0,60,,Yeeeaaaaaah! ï˜ƒï‘ç enfin mon blaaaase! #shareacokewith #Margaux #Cocacola #light #awesome  #thankyou,
3100,3,0,766,,âù_ @giophotographer #condividiunacocacola#cocacola#drink#valeria#G#love#amore#name#instacool#instalove#instapic#instaphoto#instagood#instagram#l4l#like4like#f4f#follow4follow,
3101,0,0,63,,Look what my boy got me! Took me agea to get one! #cocacola #chloe #shareacoke #boyfriend #love,
3102,2,0,66,Italy,Grazie la ziiia! #cocacola#liuk#vip#present#bollicine#coca casa e chiesa#number1#beautiful#cool@convito!,20151
3103,20,1,92,,dit kan niet.,
3104,3,0,237,Russia,_’ _¶_°Ñ€Ñƒ _¿Ñ€__ÑÅÑ‚__ _°Ñ…Ñƒ_µ______ #cola #cocacola #sun #super #amazing #warm #cute #my #instahub #instagood #instagram,
3105,2,0,5,,#love#cocacola,
3106,3,0,164,,Good food!! #Antwerp #City #Eating #Lunch #Healthy #Friends #Mechelsplein #Best #CocaCola #You #Effects #Insta #Instamood #Instapic #Instalove,
3107,1,0,124,,"Ho tutto ""l'amore"" di cui ho bisogno XD #cagliari  #sardegna #italy #cocacola  #red #love #amore",
3108,6,0,23,Lithuania,#chill#summer#cocacola#pankas#briunetÄ—#icecream#niam#cool#friends#instagramers#instafun#instagood#tagsforlikes#followme#tagforlikes#needlikes @urtecep,3120
3109,6,0,132,,Mmmm #cocacola #coke #vanilla #beaut #tasty #drink #fizzy #newnails #green #glittery #tattoo #tattoos #girlswithtattoos #girl #vw #car,
3110,1,0,40,,#burger #king #burgerking #chicken #longchicken #chili #burger #chiliburger #cola #coke #coca #cocacola #fries #chips #ketchup #mayo #mayonaise #yummy #delicious #party #finals #are #finally #over #party,
3111,0,0,167,Brazil,To precisando de mais uns dias lah viu?! Hahaha #cocacola #cancun #labuta ï‘ç,07600-000
3112,0,0,208,,Anyone want diabetes only $2.47 a piece.  Haha #coke #CocaCola,
3113,2,0,143,,#DaftPunk #Colette #DaftCoke #CocaCola,
3114,0,0,49,,CHUG! CHUG! CHUG! #chug #lol #coke #zero #cocacola #cocacola_zero #f4f #TFLers,
3115,0,0,105,Brazil,#evento#patrocinado#pela#cocacola#aqui#no#vale#,01313-001
3116,1,1,19,,Because I'm cool... #cocacola #drink #fizzy #finishedexams,
3117,1,1,54,,#kino #zkasiami #cocacola #kacvegas #happy,
3118,0,0,218,,Im so creative #pop #bubbles #cocacola #lunch,
3119,3,0,63,Saudi Arabia,#ØªØµÙˆÙ_Ø±Ù_ #ÙƒÙˆÙƒØ§ÙƒÙˆÙ„Ø§ #cocacola,
3120,3,0,113,,Today I attended this really exciting #emarketing #conference in #aarhus #denmark and as usual I had with me a cold #cocacola and some #chocolate #mmspeanuts #mms #coke #online #marketing #email #mobile #socialmedia #facebook #instagram new #insigths and #ideas #business #work  #brainyday,
3121,1,0,88,,#polar #beer #in #summer âù—#problem âù“#ice ice #baby ï_¶ #cocacola âù_,
3122,1,0,1319,,#cute#cutie#adorable#beautiful#pretty#gorgeous#phone#iphone#cola#cocacola#secret#shorts#short#dork#adorkable#perf#perfect#perfect#follow#followme#picoftheday#ootd#share#shoutmemout#cwd cxï˜çï˜‹ï˜_,
3123,0,0,473,,Posey dans le canapey avec  @syliawood #CocaCola #Cherry #Tuc #Cheese #MiniCookies ïçª,
3124,0,0,183,,#cocacola,
3125,,,,,La lata de Coca Cola que se comparte... #sharingcan #doublehappiness #cocacola c: http://t.co/VX3QLIl4aI,
3126,,,,,The perks of having a best friend that works in the local shop :') #CocaCola #Diet #Chloe http://t.co/mTdLUcCtN1,
3127,,,,,Camogli: #beautiful #bellissimo #boyfriend #camogli #cocacola #italy #italian by mariamgmob... http://t.co/EP0LXCpcvn http://t.co/ul6EkORNU3,
3128,2,0,0,,Love this drink #obsessed #cocacola #vanilla,
3129,5,0,0,Slovenia,#thanks #baby #hehe #cocacola #maÄçka #working #boring #drinking @gmj93,6320
3130,3,0,0,,yummyumm :3 @ifafoo @ayukNRG #float #cappuccino #pepsi #cocacola #me #and #gals #outgoing #hangout #eat #pizza #delicious #yummy,
3131,2,0,0,,Yummy!! #hashtag#dietcokecherry#diet#coke#cherry#cocacola#dietcocacola#bottle#two#litres#2#litres#2litres#hashtag,
3132,2,0,0,,#cocacola#cool#spiaggia#mare,
3133,6,0,0,,New cans of Coca Cola #new #cocacola #can #tin #love #red #instagay #picoftheday #summer2013 #me #gayman #drink #photooftheday #instamood #instagood #instapic,
3134,30,0,0,,#selfie #blonde #girl #hair #cocacola #phone #mirror #followme #follow #f4f #followplease #TFLers #followforfollow #follow4follow #teamfollowback #followher #followhim #followback #foreverfollowing #f4f # #follows #follower #following #followme #like #likeforlike #likeforlikes #likeforfollowers  #doubletap #taptap,
3135,1,0,0,,#CocaCola #cola #fizzy #drinks #refreshment #sugar #sun #holiday #delicious #refreshing #Thirsty #ThirstQuenching #yum #pepsi ï‘çï‘Œï’—,
3136,7,0,708,,Viciantes! #candy #coke #Braziliangirl #igers #cocacola #gordices #viciantes #photooftheday #art #instagood #niceday #photography #colors #girl #instadaily #tagsforlikes #instagramers #cute #statigram #follow #happy #all_shots #instago #doces #da #VenturaGabi,
3137,0,0,100,,#CocaCola #Studytime #Mates,
3138,4,1,175,United Kingdom,Whata guy needs after a long day â™¥ :D #jammin #food #destress #relax #ease #off #COD #BOYS,LU2 7
3139,1,0,31,,Aframcesadas studyin' #santpau #concentration #tw #biomed #biopato #instacool #cocacola #franÃ§ais,
3140,1,0,51,,Bonsoirrrrr !!!! #cocacola #apartager #drink #fun #instagood,
3141,0,0,48,Czech Republic,"Sobota bude cool 
#FrameMagic #beer #pivo #staropramen #cocacola #cz #prague #praha",147 00
3142,2,0,384,Poland,#szefowa#shoes#nails#red#blue#fashion#blogger#follow#like#cocacola,71-125
3143,0,0,17,,#CocaCola#Cool#BurgerKing#ATL,
3144,22,4,485,Sweden,idag skulle bÃ¶gis-colan sitta fint #villhaencola #nÃ¥gonsombjuderfrÃ¥getecken,178 30
3145,1,0,95,,"Take a good look right now, because I'm eating a sandwich O.o a ham sandwich at that. I never thought after slinging' sandwiches at Subway for so long, I'd ever eat one again lol
#ham #sandwich #cocacola #strange #former #subway #employee",
3146,1,0,170,,The things I couldn't live without. Yeaaaah! #food #trifle #nutella #chocolate #coke #cocacola #biscuits #yum x,
3147,5,0,269,,#designer #marcjacobs #cocacola #collective #thirsty.,
3148,2,0,39,,Yes yes yes! #cocacola #thatsme #destiny #thirsty #hotday #manager #buildingsite #loveit!,
3149,2,0,216,,#finally #i #found #this #jeejee #wuhuu #so #happy #cocacola #shopping #with @tombba1,
3150,0,0,204,United States,#coke #cocacola #yummy,29577
3151,0,0,280,Iraq,#cocacola,
3152,0,0,74,,#ilike#ilove#perfect#vicio#todo#dia#paixao#cocacola#melhor#do #mundo #demais#meacalma#instagood #vibe#sensaÃ§Ãµes,
3153,0,0,117,,Una #cocacola para subir animos,
3154,2,0,3313,,#coke #cocacola #yumm,
3155,13,2,549,United States,There's a tumbler for those of us who wish diet coke came in cool glass bottles! #FakeItTilYouMakeIt @Walmart + @DietCoke âù_,75001
3156,1,0,136,Spain,Nada como una coca-cola bien frÃ_a para combatir este calor... ïç_ïç¸â˜€ï˜œ #cocacola #coke #lemon #lime #sun #summer #hoyREBENTONenlarida,25005
3157,0,0,351,,Thanks Coke ï˜˜ #cocacola #name #shareacoke,
3158,0,0,168,,#cocacola are you sure? #sandeep,
3159,115,1,794,,"""... Quero a Paz do seu Sorriso (8)...""",
3160,4,0,341,,#Myphotographic #My #photography #ZezeSa #cocacola #beautiful #nice #love #jed #jeddah #ksa #Artist #Art #design #pic #photo #pretty  #sunset #life #follow #followback #instamood #instagood #great #gold #instagram #igers #Art,
3161,790,27,3081,,"â€¢ minimalism â€¢ @jsteiniger, white sky, snowy hilltop; negative space â€¢",
3162,0,0,98,,Finally after 19 years a product with my vague name on it! #cocacola #coke #share #shareacoke #personal #name,
3163,3,0,99,,#BoaTarde  Vai uma #CocaCola ai? Kkk #AiQueFome #Biquinho,
3164,0,0,426,,#coke #cocacola #cola #josefin #fint #namn #beautifull #name â˜ºï’‹,
3165,0,0,58,,"Ta, digamos q eu tirei essa foto pq eu n tenho nda pra fazer kkk #miojo #cocacola #love #retardada #eu kk s2",
3166,3,0,118,,#beautiful #bellissimo #boyfriend #camogli #cocacola #italy #italian,
3167,0,0,271,Poland,#sloneczko#cocacola#sweetheart,26-630
3168,10,1,780,Norway,Takk #cocacola âù_,168
3169,0,0,27,,#cocacola #cocazero #findmyname #findyourname,
3170,1,0,44,Russia,_£Ñ‚_°_»_¸__ _¶_°_¶_´Ñƒ _º_°_¶_´____Ñƒ _¿___ºÑƒ_¿_°Ñ‚_µ_»Ñ_! _’ÑÅ_µ___´_° Coca-Cola. #cocacola#cola#_»_µÑ‚__#_¶_°_¶_´_°,141014
3171,6,0,199,,I love this girl â™¡ #sun #good #switzerland #sunny #suisse #geneva #lac #bute #smoke #rayban #happy #girls #hot #rive #bronzer #cocacola #tania #love #macklemore #ryanlewis #soleil #sansung,
